104,104,1,28,0,2017-02-20 10:03:45,2017-02-20 10:03:45
105,105,1,66,0,2017-02-20 10:03:45,2017-02-20 10:03:45
106,106,1,63,0,2017-02-20 10:03:45,2017-02-20 10:03:45
107,107,1,20,0,2017-02-20 10:03:45,2017-02-20 10:03:45
108,108,1,26,0,2017-02-20 10:03:45,2017-02-20 10:03:45
109,109,1,38,0,2017-02-20 10:03:45,2017-02-20 10:03:45
110,110,1,4,0,2017-02-20 10:03:45,2017-02-20 10:03:45
111,111,1,1,0,2017-02-20 10:03:45,2017-02-20 10:03:45
112,112,1,25,0,2017-02-20 10:03:45,2017-02-20 10:03:45
113,113,1,67,0,2017-02-20 10:03:45,2017-02-20 10:03:45
114,114,1,38,0,2017-02-20 10:03:45,2017-02-20 10:03:45
115,115,1,7,0,2017-02-20 10:03:45,2017-02-20 10:03:45
116,116,1,65,0,2017-02-20 10:03:45,2017-02-20 10:03:45
117,117,1,15,0,2017-02-20 10:03:45,2017-02-20 10:03:45
118,118,1,40,0,2017-02-20 10:03:45,2017-02-20 10:03:45
119,119,1,35,0,2017-02-20 10:03:45,2017-02-20 10:03:45
120,120,1,30,0,2017-02-20 10:03:45,2017-02-20 10:03:45
121,121,1,13,0,2017-02-20 10:03:45,2017-02-20 10:03:45
122,122,1,19,0,2017-02-20 10:03:45,2017-02-20 10:03:45
123,123,1,46,0,2017-02-20 10:03:45,2017-02-20 10:03:45
124,124,1,8,0,2017-02-20 10:03:45,2017-02-20 10:03:45
125,125,1,70,0,2017-02-20 10:03:45,2017-02-20 10:03:45
126,126,1,58,0,2017-02-20 10:03:45,2017-02-20 10:03:45
127,127,1,7,0,2017-02-20 10:03:45,2017-02-20 10:03:45
128,128,1,29,0,2017-02-20 10:03:45,2017-02-20 10:03:45
129,129,1,16,0,2017-02-20 10:03:45,2017-02-20 10:03:45
130,130,1,29,0,2017-02-20 10:03:45,2017-02-20 10:03:45
131,131,1,6,0,2017-02-20 10:03:45,2017-02-20 10:03:45
132,132,1,29,0,2017-02-20 10:03:45,2017-02-20 10:03:45
133,133,1,65,0,2017-02-20 10:03:45,2017-02-20 10:03:45
134,134,1,31,0,2017-02-20 10:03:45,2017-02-20 10:03:45
135,135,1,69,0,2017-02-20 10:03:45,2017-02-20 10:03:45
136,136,1,63,0,2017-02-20 10:03:45,2017-02-20 10:03:45
137,137,1,47,0,2017-02-20 10:03:45,2017-02-20 10:03:45
138,138,1,66,0,2017-02-20 10:03:45,2017-02-20 10:03:45
139,139,1,46,0,2017-02-20 10:03:45,2017-02-20 10:03:45
140,140,1,39,0,2017-02-20 10:03:45,2017-02-20 10:03:45
141,141,1,22,0,2017-02-20 10:03:45,2017-02-20 10:03:45
142,142,1,13,0,2017-02-20 10:03:45,2017-02-20 10:03:45
143,143,1,69,0,2017-02-20 10:03:45,2017-02-20 10:03:45
144,144,1,6,0,2017-02-20 10:03:45,2017-02-20 10:03:45
145,145,1,18,0,2017-02-20 10:03:45,2017-02-20 10:03:45
146,146,1,56,0,2017-02-20 10:03:45,2017-02-20 10:03:45
147,147,1,63,0,2017-02-20 10:03:45,2017-02-20 10:03:45
148,148,1,50,0,2017-02-20 10:03:45,2017-02-20 10:03:45
149,149,1,15,0,2017-02-20 10:03:45,2017-02-20 10:03:45
150,150,1,54,0,2017-02-20 10:03:45,2017-02-20 10:03:45
151,151,1,46,0,2017-02-20 10:03:45,2017-02-20 10:03:45
152,152,1,7,0,2017-02-20 10:03:45,2017-02-20 10:03:45
153,153,1,0,0,2017-02-20 10:03:45,2017-02-20 10:03:45
154,154,1,69,0,2017-02-20 10:03:45,2017-02-20 10:03:45
155,155,1,11,0,2017-02-20 10:03:45,2017-02-20 10:03:45
156,156,1,65,0,2017-02-20 10:03:45,2017-02-20 10:03:45
157,157,1,68,0,2017-02-20 10:03:45,2017-02-20 10:03:45
158,158,1,22,0,2017-02-20 10:03:45,2017-02-20 10:03:45
159,159,1,44,0,2017-02-20 10:03:45,2017-02-20 10:03:45
160,160,1,5,0,2017-02-20 10:03:45,2017-02-20 10:03:45
161,161,1,18,0,2017-02-20 10:03:45,2017-02-20 10:03:45
162,162,1,10,0,2017-02-20 10:03:45,2017-02-20 10:03:45
163,163,1,31,0,2017-02-20 10:03:45,2017-02-20 10:03:45
164,164,1,2,0,2017-02-20 10:03:45,2017-02-20 10:03:45
165,165,1,37,0,2017-02-20 10:03:45,2017-02-20 10:03:45
166,166,1,62,0,2017-02-20 10:03:45,2017-02-20 10:03:45
167,167,1,51,0,2017-02-20 10:03:45,2017-02-20 10:03:45
168,168,1,41,0,2017-02-20 10:03:45,2017-02-20 10:03:45
169,169,1,13,0,2017-02-20 10:03:45,2017-02-20 10:03:45
170,170,1,36,0,2017-02-20 10:03:45,2017-02-20 10:03:45
171,171,1,42,0,2017-02-20 10:03:45,2017-02-20 10:03:45
172,172,1,24,0,2017-02-20 10:03:45,2017-02-20 10:03:45
173,173,1,69,0,2017-02-20 10:03:45,2017-02-20 10:03:45
174,174,1,12,0,2017-02-20 10:03:45,2017-02-20 10:03:45
175,175,1,21,0,2017-02-20 10:03:45,2017-02-20 10:03:45
176,176,1,62,0,2017-02-20 10:03:45,2017-02-20 10:03:45
177,177,1,15,0,2017-02-20 10:03:45,2017-02-20 10:03:45
178,178,1,68,0,2017-02-20 10:03:45,2017-02-20 10:03:45
179,179,1,59,0,2017-02-20 10:03:45,2017-02-20 10:03:45
180,180,1,6,0,2017-02-20 10:03:45,2017-02-20 10:03:45
181,181,1,18,0,2017-02-20 10:03:45,2017-02-20 10:03:45
182,182,1,23,0,2017-02-20 10:03:45,2017-02-20 10:03:45
183,183,1,38,0,2017-02-20 10:03:45,2017-02-20 10:03:45
184,184,1,13,0,2017-02-20 10:03:45,2017-02-20 10:03:45
185,185,1,38,0,2017-02-20 10:03:45,2017-02-20 10:03:45
186,186,1,6,0,2017-02-20 10:03:45,2017-02-20 10:03:45
187,187,1,35,0,2017-02-20 10:03:45,2017-02-20 10:03:45
188,188,1,48,0,2017-02-20 10:03:45,2017-02-20 10:03:45
189,189,1,14,0,2017-02-20 10:03:45,2017-02-20 10:03:45
190,190,1,50,0,2017-02-20 10:03:45,2017-02-20 10:03:45
191,191,1,13,0,2017-02-20 10:03:45,2017-02-20 10:03:45
192,192,1,65,0,2017-02-20 10:03:45,2017-02-20 10:03:45
193,193,1,24,0,2017-02-20 10:03:45,2017-02-20 10:03:45
194,194,1,32,0,2017-02-20 10:03:45,2017-02-20 10:03:45
195,195,1,70,0,2017-02-20 10:03:45,2017-02-20 10:03:45
196,196,1,56,0,2017-02-20 10:03:45,2017-02-20 10:03:45
197,197,1,3,0,2017-02-20 10:03:45,2017-02-20 10:03:45
198,198,1,60,0,2017-02-20 10:03:45,2017-02-20 10:03:45
199,199,1,30,0,2017-02-20 10:03:45,2017-02-20 10:03:45
200,200,1,70,0,2017-02-20 10:03:45,2017-02-20 10:03:45
201,201,1,5,0,2017-02-20 10:03:45,2017-02-20 10:03:45
202,202,1,19,0,2017-02-20 10:03:45,2017-02-20 10:03:45
203,203,1,16,0,2017-02-20 10:03:45,2017-02-20 10:03:45
204,204,1,38,0,2017-02-20 10:03:45,2017-02-20 10:03:45
205,205,1,31,0,2017-02-20 10:03:45,2017-02-20 10:03:45
206,206,1,40,0,2017-02-20 10:03:45,2017-02-20 10:03:45
207,207,1,24,0,2017-02-20 10:03:45,2017-02-20 10:03:45
208,208,1,9,0,2017-02-20 10:03:45,2017-02-20 10:03:45
209,209,1,67,0,2017-02-20 10:03:45,2017-02-20 10:03:45
210,210,1,4,0,2017-02-20 10:03:45,2017-02-20 10:03:45
211,211,1,21,0,2017-02-20 10:03:45,2017-02-20 10:03:45
212,212,1,16,0,2017-02-20 10:03:45,2017-02-20 10:03:45
213,213,1,53,0,2017-02-20 10:03:45,2017-02-20 10:03:45
214,214,1,54,0,2017-02-20 10:03:45,2017-02-20 10:03:45
215,215,1,31,0,2017-02-20 10:03:45,2017-02-20 10:03:45
216,216,1,32,0,2017-02-20 10:03:45,2017-02-20 10:03:45
217,217,1,2,0,2017-02-20 10:03:45,2017-02-20 10:03:45
218,218,1,26,0,2017-02-20 10:03:45,2017-02-20 10:03:45
219,219,1,39,0,2017-02-20 10:03:45,2017-02-20 10:03:45
220,220,1,3,0,2017-02-20 10:03:45,2017-02-20 10:03:45
221,221,1,48,0,2017-02-20 10:03:45,2017-02-20 10:03:45
222,222,1,68,0,2017-02-20 10:03:45,2017-02-20 10:03:45
223,223,1,13,0,2017-02-20 10:03:45,2017-02-20 10:03:45
224,224,1,46,0,2017-02-20 10:03:45,2017-02-20 10:03:45
225,225,1,28,0,2017-02-20 10:03:45,2017-02-20 10:03:45
226,226,1,10,0,2017-02-20 10:03:45,2017-02-20 10:03:45
227,227,1,47,0,2017-02-20 10:03:45,2017-02-20 10:03:45
228,228,1,13,0,2017-02-20 10:03:45,2017-02-20 10:03:45
229,229,1,57,0,2017-02-20 10:03:45,2017-02-20 10:03:45
230,230,1,67,0,2017-02-20 10:03:45,2017-02-20 10:03:45
231,231,1,65,0,2017-02-20 10:03:45,2017-02-20 10:03:45
232,232,1,63,0,2017-02-20 10:03:45,2017-02-20 10:03:45
233,233,1,57,0,2017-02-20 10:03:45,2017-02-20 10:03:45
234,234,1,44,0,2017-02-20 10:03:45,2017-02-20 10:03:45
235,235,1,55,0,2017-02-20 10:03:45,2017-02-20 10:03:45
236,236,1,35,0,2017-02-20 10:03:45,2017-02-20 10:03:45
237,237,1,51,0,2017-02-20 10:03:45,2017-02-20 10:03:45
238,238,1,61,0,2017-02-20 10:03:45,2017-02-20 10:03:45
239,239,1,16,0,2017-02-20 10:03:45,2017-02-20 10:03:45
240,240,1,9,0,2017-02-20 10:03:45,2017-02-20 10:03:45
241,241,1,57,0,2017-02-20 10:03:45,2017-02-20 10:03:45
242,242,1,25,0,2017-02-20 10:03:45,2017-02-20 10:03:45
243,243,1,33,0,2017-02-20 10:03:45,2017-02-20 10:03:45
244,244,1,3,0,2017-02-20 10:03:45,2017-02-20 10:03:45
245,245,1,7,0,2017-02-20 10:03:45,2017-02-20 10:03:45
246,246,1,63,0,2017-02-20 10:03:45,2017-02-20 10:03:45
247,247,1,28,0,2017-02-20 10:03:45,2017-02-20 10:03:45
248,248,1,10,0,2017-02-20 10:03:45,2017-02-20 10:03:45
249,249,1,54,0,2017-02-20 10:03:45,2017-02-20 10:03:45
250,250,1,1,0,2017-02-20 10:03:45,2017-02-20 10:03:45
251,251,1,14,0,2017-02-20 10:03:45,2017-02-20 10:03:45
252,252,1,20,0,2017-02-20 10:03:45,2017-02-20 10:03:45
253,253,1,41,0,2017-02-20 10:03:45,2017-02-20 10:03:45
254,254,1,7,0,2017-02-20 10:03:45,2017-02-20 10:03:45
255,255,1,10,0,2017-02-20 10:03:45,2017-02-20 10:03:45
256,256,1,7,0,2017-02-20 10:03:45,2017-02-20 10:03:45
257,257,1,61,0,2017-02-20 10:03:45,2017-02-20 10:03:45
258,258,1,25,0,2017-02-20 10:03:45,2017-02-20 10:03:45
259,259,1,15,0,2017-02-20 10:03:45,2017-02-20 10:03:45
260,260,1,70,0,2017-02-20 10:03:45,2017-02-20 10:03:45
261,261,1,17,0,2017-02-20 10:03:45,2017-02-20 10:03:45
262,262,1,16,0,2017-02-20 10:03:45,2017-02-20 10:03:45
263,263,1,66,0,2017-02-20 10:03:45,2017-02-20 10:03:45
264,264,1,61,0,2017-02-20 10:03:45,2017-02-20 10:03:45
265,265,1,34,0,2017-02-20 10:03:45,2017-02-20 10:03:45
266,266,1,42,0,2017-02-20 10:03:45,2017-02-20 10:03:45
267,267,1,36,0,2017-02-20 10:03:45,2017-02-20 10:03:45
268,268,1,14,0,2017-02-20 10:03:45,2017-02-20 10:03:45
269,269,1,19,0,2017-02-20 10:03:45,2017-02-20 10:03:45
270,270,1,63,0,2017-02-20 10:03:45,2017-02-20 10:03:45
271,271,1,29,0,2017-02-20 10:03:45,2017-02-20 10:03:45
272,272,1,49,0,2017-02-20 10:03:45,2017-02-20 10:03:45
273,273,1,26,0,2017-02-20 10:03:45,2017-02-20 10:03:45
274,274,1,28,0,2017-02-20 10:03:45,2017-02-20 10:03:45
275,275,1,19,0,2017-02-20 10:03:45,2017-02-20 10:03:45
276,276,1,40,0,2017-02-20 10:03:45,2017-02-20 10:03:45
277,277,1,67,0,2017-02-20 10:03:45,2017-02-20 10:03:45
278,278,1,3,0,2017-02-20 10:03:45,2017-02-20 10:03:45
279,279,1,62,0,2017-02-20 10:03:45,2017-02-20 10:03:45
280,280,1,63,0,2017-02-20 10:03:45,2017-02-20 10:03:45
281,281,1,24,0,2017-02-20 10:03:45,2017-02-20 10:03:45
282,282,1,60,0,2017-02-20 10:03:45,2017-02-20 10:03:45
283,283,1,26,0,2017-02-20 10:03:45,2017-02-20 10:03:45
284,284,1,41,0,2017-02-20 10:03:45,2017-02-20 10:03:45
285,285,1,61,0,2017-02-20 10:03:45,2017-02-20 10:03:45
286,286,1,70,0,2017-02-20 10:03:45,2017-02-20 10:03:45
287,287,1,19,0,2017-02-20 10:03:45,2017-02-20 10:03:45
288,288,1,27,0,2017-02-20 10:03:45,2017-02-20 10:03:45
289,289,1,32,0,2017-02-20 10:03:45,2017-02-20 10:03:45
290,290,1,55,0,2017-02-20 10:03:45,2017-02-20 10:03:45
291,291,1,21,0,2017-02-20 10:03:45,2017-02-20 10:03:45
292,292,1,34,0,2017-02-20 10:03:45,2017-02-20 10:03:45
293,293,1,69,0,2017-02-20 10:03:45,2017-02-20 10:03:45
294,294,1,17,0,2017-02-20 10:03:45,2017-02-20 10:03:45
295,295,1,43,0,2017-02-20 10:03:45,2017-02-20 10:03:45
296,296,1,32,0,2017-02-20 10:03:45,2017-02-20 10:03:45
297,297,1,61,0,2017-02-20 10:03:45,2017-02-20 10:03:45
298,298,1,14,0,2017-02-20 10:03:45,2017-02-20 10:03:45
299,299,1,51,0,2017-02-20 10:03:45,2017-02-20 10:03:45
300,300,1,24,0,2017-02-20 10:03:45,2017-02-20 10:03:45
301,301,1,19,0,2017-02-20 10:03:45,2017-02-20 10:03:45
302,302,1,55,0,2017-02-20 10:03:45,2017-02-20 10:03:45
303,303,1,53,0,2017-02-20 10:03:45,2017-02-20 10:03:45
304,304,1,69,0,2017-02-20 10:03:45,2017-02-20 10:03:45
305,305,1,27,0,2017-02-20 10:03:45,2017-02-20 10:03:45
306,306,1,66,0,2017-02-20 10:03:45,2017-02-20 10:03:45
307,307,1,59,0,2017-02-20 10:03:45,2017-02-20 10:03:45
308,308,1,60,0,2017-02-20 10:03:45,2017-02-20 10:03:45
309,309,1,18,0,2017-02-20 10:03:45,2017-02-20 10:03:45
310,310,1,30,0,2017-02-20 10:03:45,2017-02-20 10:03:45
311,311,1,59,0,2017-02-20 10:03:45,2017-02-20 10:03:45
312,312,1,8,0,2017-02-20 10:03:45,2017-02-20 10:03:45
313,313,1,30,0,2017-02-20 10:03:45,2017-02-20 10:03:45
314,314,1,66,0,2017-02-20 10:03:45,2017-02-20 10:03:45
315,315,1,53,0,2017-02-20 10:03:45,2017-02-20 10:03:45
316,316,1,68,0,2017-02-20 10:03:45,2017-02-20 10:03:45
317,317,1,16,0,2017-02-20 10:03:45,2017-02-20 10:03:45
318,318,1,3,0,2017-02-20 10:03:45,2017-02-20 10:03:45
319,319,1,59,0,2017-02-20 10:03:45,2017-02-20 10:03:45
320,320,1,26,0,2017-02-20 10:03:45,2017-02-20 10:03:45
321,321,1,2,0,2017-02-20 10:03:45,2017-02-20 10:03:45
322,322,1,57,0,2017-02-20 10:03:45,2017-02-20 10:03:45
323,323,1,3,0,2017-02-20 10:03:45,2017-02-20 10:03:45
324,324,1,58,0,2017-02-20 10:03:45,2017-02-20 10:03:45
325,325,1,57,0,2017-02-20 10:03:45,2017-02-20 10:03:45
326,326,1,34,0,2017-02-20 10:03:45,2017-02-20 10:03:45
327,327,1,60,0,2017-02-20 10:03:45,2017-02-20 10:03:45
328,328,1,70,0,2017-02-20 10:03:45,2017-02-20 10:03:45
329,329,1,65,0,2017-02-20 10:03:45,2017-02-20 10:03:45
330,330,1,28,0,2017-02-20 10:03:45,2017-02-20 10:03:45
331,331,1,18,0,2017-02-20 10:03:45,2017-02-20 10:03:45
332,332,1,62,0,2017-02-20 10:03:45,2017-02-20 10:03:45
333,333,1,30,0,2017-02-20 10:03:45,2017-02-20 10:03:45
334,334,1,19,0,2017-02-20 10:03:45,2017-02-20 10:03:45
335,335,1,53,0,2017-02-20 10:03:45,2017-02-20 10:03:45
336,336,1,69,0,2017-02-20 10:03:45,2017-02-20 10:03:45
337,337,1,5,0,2017-02-20 10:03:45,2017-02-20 10:03:45
338,338,1,3,0,2017-02-20 10:03:45,2017-02-20 10:03:45
339,339,1,53,0,2017-02-20 10:03:45,2017-02-20 10:03:45
340,340,1,45,0,2017-02-20 10:03:45,2017-02-20 10:03:45
341,341,1,35,0,2017-02-20 10:03:45,2017-02-20 10:03:45
342,342,1,62,0,2017-02-20 10:03:45,2017-02-20 10:03:45
343,343,1,4,0,2017-02-20 10:03:45,2017-02-20 10:03:45
344,344,1,26,0,2017-02-20 10:03:45,2017-02-20 10:03:45
345,345,1,68,0,2017-02-20 10:03:45,2017-02-20 10:03:45
346,346,1,16,0,2017-02-20 10:03:45,2017-02-20 10:03:45
347,347,1,17,0,2017-02-20 10:03:45,2017-02-20 10:03:45
348,348,1,20,0,2017-02-20 10:03:45,2017-02-20 10:03:45
349,349,1,22,0,2017-02-20 10:03:45,2017-02-20 10:03:45
350,350,1,49,0,2017-02-20 10:03:45,2017-02-20 10:03:45
351,351,1,25,0,2017-02-20 10:03:45,2017-02-20 10:03:45
352,352,1,37,0,2017-02-20 10:03:45,2017-02-20 10:03:45
353,353,1,32,0,2017-02-20 10:03:45,2017-02-20 10:03:45
354,354,1,13,0,2017-02-20 10:03:45,2017-02-20 10:03:45
355,355,1,26,0,2017-02-20 10:03:45,2017-02-20 10:03:45
356,356,1,32,0,2017-02-20 10:03:45,2017-02-20 10:03:45
357,357,1,66,0,2017-02-20 10:03:45,2017-02-20 10:03:45
358,358,1,45,0,2017-02-20 10:03:45,2017-02-20 10:03:45
359,359,1,51,0,2017-02-20 10:03:45,2017-02-20 10:03:45
360,360,1,36,0,2017-02-20 10:03:45,2017-02-20 10:03:45
361,361,1,60,0,2017-02-20 10:03:45,2017-02-20 10:03:45
362,362,1,38,0,2017-02-20 10:03:45,2017-02-20 10:03:45
363,363,1,41,0,2017-02-20 10:03:45,2017-02-20 10:03:45
364,364,1,28,0,2017-02-20 10:03:45,2017-02-20 10:03:45
365,365,1,46,0,2017-02-20 10:03:45,2017-02-20 10:03:45
366,366,1,19,0,2017-02-20 10:03:45,2017-02-20 10:03:45
367,367,1,31,0,2017-02-20 10:03:45,2017-02-20 10:03:45
368,368,1,39,0,2017-02-20 10:03:45,2017-02-20 10:03:45
369,369,1,35,0,2017-02-20 10:03:45,2017-02-20 10:03:45
370,370,1,21,0,2017-02-20 10:03:45,2017-02-20 10:03:45
371,371,1,63,0,2017-02-20 10:03:45,2017-02-20 10:03:45
372,372,1,59,0,2017-02-20 10:03:45,2017-02-20 10:03:45
373,373,1,26,0,2017-02-20 10:03:45,2017-02-20 10:03:45
374,374,1,8,0,2017-02-20 10:03:45,2017-02-20 10:03:45
375,375,1,48,0,2017-02-20 10:03:45,2017-02-20 10:03:45
376,376,1,9,0,2017-02-20 10:03:45,2017-02-20 10:03:45
377,377,1,8,0,2017-02-20 10:03:45,2017-02-20 10:03:45
378,378,1,70,0,2017-02-20 10:03:45,2017-02-20 10:03:45
379,379,1,56,0,2017-02-20 10:03:45,2017-02-20 10:03:45
380,380,1,6,0,2017-02-20 10:03:45,2017-02-20 10:03:45
381,381,1,33,0,2017-02-20 10:03:45,2017-02-20 10:03:45
382,382,1,60,0,2017-02-20 10:03:45,2017-02-20 10:03:45
383,383,1,50,0,2017-02-20 10:03:45,2017-02-20 10:03:45
384,384,1,31,0,2017-02-20 10:03:45,2017-02-20 10:03:45
385,385,1,40,0,2017-02-20 10:03:45,2017-02-20 10:03:45
386,386,1,40,0,2017-02-20 10:03:45,2017-02-20 10:03:45
387,387,1,16,0,2017-02-20 10:03:45,2017-02-20 10:03:45
388,388,1,67,0,2017-02-20 10:03:45,2017-02-20 10:03:45
